title,description,genre
the woman in black,"Młody adwokat przyjeżdża do rezydencji zmarłej klientki, by uporządkować jej dokumenty i przekonać się, że okolica nawiedzana jest przez ducha.",drama
the lady in the van,"Historia niezwykłej przyjaźni pomiędzy mężczyzną a ekscentryczną staruszką, która mieszka w samochodzie na jego podjeździe.",biography
13 going on 30,Rozczarowana życiem trzynastolatka pragnie być dorosła. Jej marzenie się spełnia.,fantasy
a hidden life,Podczas II wojny światowej Austriak Franz Jägerstätter odmawia walki w szeregach niemieckiej armii. ,biography
disclosure,Odrzucona szefowa mści się na swoim podwładnym. Oskarża go o molestowanie seksualne i chce zniszczyć jego małżeństwo. ,drama
film balkonowy,Paweł Łoziński przygląda się przechodniom ze swojego balkonu.,documentary
the battle of chernobyl,"Dokument przedstawia przyczyny, przebieg oraz następstwa wybuchu jednego z reaktorów elektrowni atomowej w Czarnobylu. ",documentary
mollys game,"Była narciarka Molly Bloom zakłada najbardziej ekskluzywny, nielegalny klub pokerowy w USA. Pewnego dnia do drzwi bohaterki pukają agenci FBI. ",biography
into the inferno,Werner Herzog i jego przyjaciel&nbsp;Clive Oppenheimer&nbsp;eksplorują aktywne wulkany na całym świecie.&nbsp;,documentary
ying xiong,Tajemniczy bezimienny wojownik relacjonuje królowi swoje potyczki z bezlitosnymi zabójcami.,drama
black rain,"Dwaj policjanci eskortują do Japonii więźnia powiązanego z yakuzą. Kiedy podejrzany ucieka, mężczyźni rozpoczynają poszukiwania w obcym dla siebie środowisku. ",crime
waitress,"Nieszanowana przez męża kelnerka spotyka atrakcyjnego lekarza, który otacza ją opieką.",drama
cleaner,"Tom Cutler zajmuje się czyszczeniem miejsc zbrodni. Po wykonaniu jednego ze zleceń odkrywa, że został wykorzystany do usunięcia dowodów zabójstwa.",crime
yut doi jung si,"Opowieść o losach Ip Mana, która jest inspirowana życiem i czasami legendarnego mistrza kung fu.",biography
unknown,"Doktor Martin Harris budzi się po wypadku samochodowym w Berlinie i odkrywa, że żona go nie rozpoznaje, a jego tożsamość przyjął inny mężczyzna.",thriller
capote,"Spotkanie ludzi oskarżonych o zamordowanie farmerskiej rodziny staje się inspiracją do powstania najsłynniejszej powieści Trumana Capote ""Z zimną krwią"".",biography
faust - eine deutsche volkssage," Doktor Faust zostaje nawiedzony przez Mefisto, który oferuje mu młodość, w zamian za oddanie duszy. Starszy mężczyzna podpisuje cyrograf z diabłem i ma okazję przeżyć to, czego dawniej sobie odmawiał, w tym nawiązuje romans z młodą Małgorzatką. ",fantasy
what happened to monday,"Siostry nazwane dniami tygodnia żyją w ukryciu. Wszystko ulega zmianie, gdy jedna z nich nie wraca do domu. ",thriller
the humbling,Życie pogrążonego w depresji aktora wywraca się do góry nogami pod wpływem związku z dużo młodszą kobietą.,drama
skyscraper,"Były antyterrorysta pełni funkcję konsultanta ds. bezpieczeństwa wieżowców. Gdy wybucha ogień w najwyższym chińskim budynku, musi uratować swoją rodzinę z rąk terrorystów i udowodnić, że to nie on jest odpowiedzialny za pożar. ",action
beach rats,"Nastolatek z Brooklynu poszukuje własnej tożsamości, balansując między nieuczciwymi przyjaciółmi, potencjalną dziewczyną i starszymi mężczyznami, których poznaje online. ",drama
le violon rouge," Historia skrzypiec wykonanych przed kilkuset laty. Instrument przynosi nieszczęście swoim kolejnym właścicielom, wreszcie zostaje wystawiony na aukcji we współczesnej Kanadzie.&nbsp; ",crime
rambo,"John Rambo musi zmierzyć się z birmańskimi żołnierzami, którzy więżą chrześcijańskich misjonarzy. ",action
my girl,Jedenastoletnia Vada wraz z początkiem wakacji wkracza w okres dojrzewania fizycznego i emocjonalnego.,family
the iron giant,"Młody chłopiec zaprzyjaźnia się z pozaziemskim robotem, którego chce zniszczyć rząd USA. ",animation
alpha,"Ranny myśliwy, pozostawiony na śmierć przez towarzyszy, próbuje przeżyć w puszczy i powrócić do domu.",adventure
blues brothers 2000,Po wyjściu z więzienia Elwood zakłada nowy zespół.,comedy
ice princess,"Casey chce studiować fizykę na Harvardzie i zostać łyżwiarką figurową. Postanawia więc zrealizować projekt, który pozwoli jej połączyć obie pasje.",family
naqoyqatsi," Trzecia część kultowej, uznanej przez krytyków trylogii Godfreya Reggio i Philipa Glassa. Po ""Koyaanisqatsi"" (film zdobył nagrodę Los Angeles Film Critics Association),... ",documentary
deliver us from evil,Policjant z Nowego Jorku bada serię przestępstw. Pomaga mu znający się na egzorcyzmach ksiądz.,horror
just like heaven,"Elizabeth jest zapracowaną lekarką. Po wypadku budzi się w domu i stwierdza, że zamieszkał tam David. ",fantasy
promocion fantasma," Modesto (Raúl Arévalo) jest nauczycielem, który widzi duchy. Ta umiejętność sprawiła, że nie tylko wydał fortuny na psychologów, ale także tracił pracę w każdej kolejnej... ",fantasy
luftslottet som sprangdes,"Lisbeth przebywa w szpitalu, gdzie dochodzi do zdrowia i oczekuje na proces. Dziennikarz Mikael Blomkvist próbuje zdobyć dowody na jej niewinność. ",crime
ramona and beezus, Ekranizacja cyklu bestsellerowych książek dziecięcych Beverly Cleary o przygodach niezwykle pomysłowej uczennicy szkoły podstawowej. ,family
final girl,Grupa nastolatków planuje nietypową inicjację dla nowej dziewczyny w szkole.,thriller
saga - curse of the shadow,"Walczący w służbie światła człowiek, wygnany ze swego plemienia ork oraz dotknięta klątwą elfka jednoczą siły, by zapobiec odrodzeniu się prastarego zła.",fantasy
bachelor party,"Przyjaciele organizują Rickowi wieczór kawalerski. Ojciec jego wybranki ma nadzieję, że impreza skompromituje przyszłego zięcia. ",comedy
atlantis: the lost empire,"Milo Thatch wyrusza w podróż, by odnaleźć zaginioną Atlantydę. ",animation
inside man,"Doświadczony przestępca Dalton napada na bank. Jego doskonale opracowany plan komplikuje się, gdy do akcji wkracza policyjny negocjator i Madeleine White działająca na zlecenie wpływowych osób.",thriller
a metamorfose dos passaros,"Opowieść będąca wędrówką przez losy trzech pokoleń, w centrum której znajduje się figura matki zapewniającej korzenie, ale i gałęzie, od których można się odbić, by odfrunąć.",documentary
harry potter and the prisoner of azkaban,"Z więzienia ucieka Syriusz Black, Harry nie może już czuć się bezpiecznie w szkole. ",family
salaam namaste," Historia Ambar (Preity Zinta) i Nicka (Saif Ali Khan) - wszystko zaczyna się niewinnie. Ambar prowadzi stację radiową ""Salaam Namaste"" i przeprowadzają kontrowersyjne... ",musical
the sound of insects  record of a mummy," Myśliwy polujący na króliki odkrywa w lesie zmumifikowane ciało 40-letniego mężczyzny. Lekarze twierdzą, że zgon nastąpił około stu dni wcześniej. Zmarły prowadził... ",documentary
the twilight saga: eclipse,Bella będzie musiała ostatecznie wybrać pomiędzy miłością do wampira Edwarda a przyjaźnią z wilkołakiem Jacobem.,horror
hotel transylvania 4, Po jednym z eksperymentów Johnny zmienia się w potwora a cała reszta w ludzi. Muszą teraz znaleźć sposób by to odwrócić.,animation
the dirty dozen,"II wojna światowa. Dowodzony przez majora Reismana oddział złożony z dwunastu skazańców ma za zadanie zlikwidować niemieckich oficerów, którzy przebywają w niedostępnym zamku. ",war
the to do list,"Nastoletnia Brandy Clarke postanawia doświadczyć przed pójściem na studia wszystkiego z listy ""do zaliczenia"". ",comedy
cera una volta il west,"Mężczyzna zwany Harmonijką pomaga wdowie Jill w pokonaniu groźnego przestępcy, Franka.",western
blind fury,"Niewidomy weteran wojny wietnamskiej wraca do USA, by odnaleźć dawnego towarzysza broni.",action
peter pan,"Piotruś Pan zabiera Wendy Darling do Nibylandii, by opowiadała mu i zaginionym chłopcom bajki. W baśniowej krainie na życie chłopca nieustannie czyha Kapitan Hak.",family
legend of the guardians: the owls of gahoole,"Soren to młoda sowa zachwycona opowieściami ojca o Strażnikach Ga'Hoole. Gdy wraz ze starszym bratem wypada z gniazda, ich jedyną nadzieją jest odnalezienie legendarnych wojowników.",animation
nad zycie,"Gwiazda siatkówki, Agata Mróz jest o krok od zdobycia mistrzostwa świata. Niestety, kilka dni przed finałem dowiaduje się, że jest chora na białaczkę. ",biography
the princess switch,"Zwyczajna cukiernik z Chicago i przyszła księżniczka, które wyglądają jak bliźniaczki, postanawiają przed świętami zamienić się życiami.",romance
io sono lamore,"Gdy Emma, żona włoskiego bogacza, poznaje przyjaciela swojego syna, budzi się w niej życie. Znajomość z nim na zawsze odmieni losy całej rodziny.",drama
a cure for wellness,"Młody mężczyzna przyjeżdża do ośrodka odnowy biologicznej, aby zabrać stamtąd swojego szefa. Nie wie, że miejsce skrywa mroczny sekret. ",horror
chernobyl diaries,"Sześcioro młodych ludzi, szukających ekstremalnych wrażeń, wynajmuje przewodnika. Ten, mimo surowych zakazów, zabiera ich do owianego tajemnicą miasta-widmo.",horror
underwater,Grupa naukowców usiłuje wydostać się ze zniszczonej przez trzęsienie ziemi podwodnej stacji badawczej.,thriller
avengers: age of ultron,"Światu zagraża robot Ultron, który pragnie przejąć władzę. Superbohaterowie postanawiają temu zapobiec, stawiając czoło groźnemu najeźdźcy. ",action
nurse betty,"Rozpaczając po śmierci zamordowanego męża, kelnerka traci zmysły i nabiera przekonania, że jest żoną swojego idola - gwiazdy seriali. Uważając go za prawdziwego lekarza, jedzie do L.A., by odszukać szpital, w którym on pracuje. ",crime
2012,Jackson Curtis próbuje ocalić najbliższych przed niszczącymi Ziemię kataklizmami.,sci-fi
neko no ongaeshi,"Haru ratuje życie kotu, który w podzięce zabiera ją do swojego królestwa. Sprawy komplikują się, gdy władca krainy proponuje dziewczynie małżeństwo ze swoim synem. ",family
the truffle hunters,"Opowieść o grupie uroczych włoskich staruszków, którzy odkryli swój przepis na szczęście - razem ze swoimi ukochanymi psami szukają rzadkich i drogich trufli Alba w piemonckich górach. ",documentary
where the wild things are,"Max przenosi się w świat fantazji, który jest zamieszkiwany przez dziwne, baśniowe stworzenia. ",family
tusk,Młody mężczyzna poszukuje swojego przyjaciela w lasach Kanady. Towarzyszy mu dziewczyna zaginionego.,horror
limmortel,"Emerytowany gangster postanawia zemścić się na przyjacielu po tym, jak zostaje napadnięty i pozostawiony przez jego ludzi z 22 kulami w ciele.",crime
the dark knight rises," Po ośmiu latach nieobecności Batman wraca, by uratować Gotham City przed zamaskowanym terrorystą Bane'em.",action
chain reaction,"Grupa naukowców dokonuje odkrycia w dziedzinie alternatywnych źródeł energii. Tego samego dnia większość zespołu zostaje zamordowana, a dwoje pozostałych badaczy oskarżonych o zabójstwo i zdradę.",thriller
dobermann,"Policja przygotowuje pułapkę na gangsterów, którzy obrabowali paryski bank. ",crime
project nim," W ramach naukowego eksperymentu mały szympans, Nim, zostaje oddany ludzkiej rodzinie na wychowanie. ",documentary
basic instinct,Znany muzyk rockowy zostaje zamordowany. Policjant prowadzący śledztwo wdaje się w romans z główną podejrzaną. ,thriller
hotel transylvania 2,"Dracula łączy siły z Frankiem, Murrayem i Griffinem, by obudzić w swoim wnuku wampirzą naturę. ",animation
main hoon na,"Podczas tajnej misji mającej na celu pojednanie między Indiami a Pakistanem major Ram Prasad Sharma udaje ucznia college'u, by chronić córkę dowodzącego akcją generała. ",musical
loaded weapon 1,Dwaj policjanci prowadzą dochodzenie w sprawie&nbsp;skradzionego&nbsp;mikrofilmu zawierającego przepis na produkcję kokainowych ciasteczek.,action
mary poppins,Posiadająca magiczne moce guwernantka bierze pod swoje skrzydła dwójkę dzieci. ,family
everyone says i love you,"Po podsłuchaniu rozmowy atrakcyjnej Von z psychiatrą, młoda dziewczyna przekazuje ojcu rady, jak mógłby zdobyć tę kobietę.",musical
abraham lincoln: vampire hunter,"Prezydent USA Abraham Lincoln dowiaduje się, że wampiry planują przejąć władzę w kraju. Wypowiada więc im wojnę.",fantasy
lost souls,"Dziennikarka Maya dowiaduje się, że szatan zstąpił na ziemie i przybrał postać znanego pisarza.",horror
adam resurrected,Mężczyzna ocalały z Holocaustu próbuje nauczyć się normalnie żyć. ,drama
donnie brasco,"Film oparty na faktach. Agent FBI pod pseudonimem Donnie Brasco wnika w środowisko mafijne, by rozpracować je od środka.",biography
around the world in eighty days,"Anglik zakłada się, że wraz ze swoim kamerdynerem okrąży Ziemię w osiemdziesiąt dni.",adventure
the reaping,"Seria dziwnych zdarzeń budzi grozę w miasteczku, do którego przybywa była misjonarka, szukając rozwiązania tajemniczych zagadek.",horror
the secret garden,"Po śmierci rodziców dziesięcioletnia Mary Lennox wprowadza się do domu wuja. Na terenie ogromnej posiadłości dziewczynka poznaje nowych przyjaciół oraz odkrywa zaniedbany ogród, któremu chce przywrócić dawny wygląd.",family
the spirit," Pewnej księżycowej nocy w Central City, policjant Denny Colt (Gabriel Macht), rusza na kolejną misję. Trop wiedzie go na błotniste nabrzeże, wprost do starego zatopionego... ",fantasy
planet terror,Grupa ludzi próbuje przeżyć w świecie opanowanym przez zombie.,horror
ju-on,"Rika jako wolontariuszka trafia do starego domu. Dziewczyna nie wie, że jest on nawiedzony.",horror
hi way,Dwóch filmowców opowiada o swoich pomysłach na film w drodze powrotnej z wywiadu.,comedy
der himmel uber berlin,Dwóch aniołów krąży po powojennym Berlinie. W końcu jeden z nich postanawia porzucić nieśmiertelność i stać się człowiekiem. ,fantasy
last shift,"Policjantka Loren dyżuruje na nocnej zmianie w zamkniętym posterunku. Gdy zaczynają dziać się dziwne rzeczy, postanawia je wyjaśnić.",horror
to live and die in l.a.,Policjant Richard Chance chce pomścić śmierć swojego partnera. ,crime
k-19: the widowmaker,Uzbrojony w głowice jądrowe radziecki okręt podwodny zbliża się do wybrzeża USA. Na pełnym morzu następuje awaria reaktora. ,drama
charlie wilsons war,Amerykański kongresmen stara się zorganizować pomoc dla afgańskich rebeliantów walczących z Sowietami. ,biography
...and justice for all,"Arthur Kirkland to zdolny, oddany klientom adwokat, który wierzy w sprawiedliwość. Jego system wartości zostaje poddany próbie, gdy oskarżony o gwałt sędzia wybiera go na swojego obrońcę.",crime
the wrong trousers,Nowy współlokator Wallace'a - pingwin wykorzystuje tytułowy prezent urodzinowy Gromita do niecnych celów. ,animation
southpaw,Pomimo przeciwności losu bokser stara się powrócić na szczyt i odzyskać dobre imię. ,drama
